dateTime,u,v,ws,wd,wp
2010022808,-2.03,-4.71,5.13,203.3,0.364
2010022809,-2.04,-4.51,4.95,204.3,0.303
2010022810,-1.82,-4.21,4.59,203.31,0.273
2010022811,-1.46,-3.88,4.15,200.66,0.313
2010022812,-1.13,-3.59,3.77,197.44,0.329
2010022813,-2.09,-4.61,5.06,204.41,0.263
2010022814,-2.15,-4.53,5.02,205.44,0.268
2010022815,-2.13,-4.16,4.67,207.1,0.324
2010022816,-1.86,-3.44,3.92,208.43,0.207
2010022817,-1.45,-2.66,3.03,208.6,0.091
2010022818,-1.04,-2.17,2.4,205.59,0.172
2010022819,-0.73,-2.2,2.32,198.28,0.121
2010022820,-0.46,-2.58,2.62,190.18,0.086
2010022821,-0.15,-3.0,3.0,182.78,0.066
2010022822,0.29,-3.25,3.26,174.96,0.056
2010022823,0.74,-3.41,3.49,167.74,0.005
2010030100,1.09,-3.67,3.83,163.43,0
2010030101,1.16,-4.76,4.9,166.36,0.005
2010030102,1.69,-4.8,5.09,160.56,0.131
2010030103,2.13,-4.82,5.27,156.17,0.147
2010030104,2.41,-4.88,5.45,153.73,0.121
2010030105,2.52,-4.99,5.59,153.24,0.147
2010030106,2.44,-5.13,5.68,154.6,0.167
2010030107,2.19,-5.3,5.73,157.49,0.147
2010030108,1.92,-5.41,5.74,160.41,0.167
2010030109,1.79,-5.38,5.67,161.57,0.162
2010030110,1.9,-5.18,5.52,159.9,0.217
2010030111,2.05,-5.0,5.41,157.69,0.313
2010030112,2.0,-5.07,5.45,158.43,0.202
2010030113,0.93,-5.53,5.61,170.49,0.197
2010030114,0.24,-5.83,5.84,177.65,0.319
2010030115,-0.24,-5.87,5.88,182.36,0.404
2010030116,-0.28,-5.44,5.45,182.96,0.425
2010030117,0.0,-4.76,4.76,180.05,0.319
2010030118,0.37,-4.16,4.18,174.96,0.182
2010030119,0.66,-3.91,3.96,170.43,0.142
2010030120,0.87,-3.86,3.96,167.25,0.137
2010030121,1.06,-3.82,3.97,164.44,0.131
2010030122,1.27,-3.63,3.84,160.77,0.086
2010030123,1.47,-3.37,3.67,156.41,0.046
2010030200,1.66,-3.19,3.6,152.51,0.061
2010030201,2.28,-3.57,4.24,147.4,0.056
2010030202,1.93,-3.85,4.3,153.3,0.051
2010030203,1.55,-4.01,4.3,158.85,0.081
2010030204,1.26,-3.89,4.09,162.05,0.137
2010030205,1.06,-3.6,3.75,163.52,0.147
2010030206,0.93,-3.28,3.41,164.25,0.126
2010030207,0.81,-3.08,3.19,165.22,0.071
2010030208,0.69,-3.01,3.09,167.0,0.025
2010030209,0.54,-3.05,3.09,169.98,0.015
2010030210,0.32,-3.16,3.18,174.3,0.035
2010030211,0.01,-3.27,3.27,179.79,0.02
2010030212,-0.38,-3.3,3.32,186.6,0.02
2010030213,-0.84,-2.63,2.76,197.64,0.005
2010030214,-1.2,-2.45,2.73,206.03,0
2010030215,-1.35,-2.25,2.63,210.94,0
2010030216,-1.21,-2.06,2.39,210.51,0
2010030217,-0.94,-1.9,2.12,206.22,0
2010030218,-0.74,-1.83,1.98,202.04,0
2010030219,-0.79,-1.89,2.04,202.63,0
2010030220,-0.98,-2.02,2.24,205.86,0
2010030221,-1.17,-2.18,2.47,208.2,0.005
2010030222,-1.24,-2.32,2.63,208.12,0.005
2010030223,-1.21,-2.42,2.7,206.66,0
2010030300,-1.15,-2.47,2.72,205.02,0.035
2010030301,-1.01,-2.8,2.98,199.81,0.035
2010030302,-1.37,-2.65,2.98,207.32,0.081
2010030303,-1.54,-2.58,3.0,210.93,0.202
2010030304,-1.43,-2.75,3.11,207.48,0.303
2010030305,-1.19,-3.03,3.25,201.39,0.147
2010030306,-1.02,-3.17,3.33,197.86,0.167
2010030307,-1.09,-3.02,3.21,199.78,0.243
2010030308,-1.27,-2.76,3.04,204.75,0.319
2010030309,-1.41,-2.65,3.0,208.01,0.374
2010030310,-1.37,-2.85,3.16,205.73,0.435
2010030311,-1.3,-3.25,3.5,201.85,0.475
2010030312,-1.39,-3.65,3.9,200.9,0.581
2010030313,-2.49,-4.03,4.74,211.77,0.597
2010030314,-2.65,-4.43,5.16,210.87,0.541
2010030315,-2.81,-4.84,5.6,210.12,0.465
2010030316,-2.98,-5.2,5.99,209.79,0.384
2010030317,-3.09,-5.44,6.26,209.63,0.359
2010030318,-3.08,-5.49,6.3,209.34,0.41
2010030319,-2.9,-5.31,6.05,208.7,0.506
2010030320,-2.63,-4.96,5.61,207.93,0.41
2010030321,-2.36,-4.53,5.11,207.49,0.43
2010030322,-2.16,-4.12,4.65,207.73,0.495
2010030323,-1.97,-3.76,4.25,207.72,0.526
2010030400,-1.69,-3.5,3.89,205.69,0.374
2010030401,-1.1,-3.22,3.41,198.8,0.324
2010030402,-0.68,-3.42,3.49,191.22,0.268
2010030403,-0.39,-3.71,3.73,186.05,0.303
2010030404,-0.32,-3.92,3.93,184.7,0.344
2010030405,-0.39,-4.09,4.11,185.39,0.147
2010030406,-0.46,-4.3,4.32,186.13,0.167
2010030407,-0.45,-4.58,4.61,185.66,0.308
2010030408,-0.39,-4.91,4.93,184.51,0.41
2010030409,-0.31,-5.21,5.22,183.4,0.394
2010030410,-0.27,-5.43,5.44,182.81,0.384
2010030411,-0.28,-5.6,5.6,182.91,0.384
2010030412,-0.39,-5.75,5.76,183.84,0.394
2010030413,-0.44,-5.36,5.37,184.67,0.42
2010030414,-0.52,-5.74,5.76,185.17,0.359
2010030415,-0.84,-6.01,6.07,187.95,0.354
2010030416,-1.45,-6.07,6.24,193.43,0.319
2010030417,-2.1,-6.0,6.36,199.26,0.298
2010030418,-2.46,-5.95,6.44,202.46,0.415
2010030419,-2.31,-6.0,6.43,201.04,0.546
2010030420,-1.79,-6.03,6.29,196.55,0.703
2010030421,-1.16,-5.86,5.98,191.2,0.617
2010030422,-0.62,-5.39,5.43,186.59,0.526
2010030423,-0.24,-4.8,4.81,182.85,0.308
2010030500,-0.03,-4.35,4.35,180.46,0.172
2010030501,-0.56,-4.16,4.2,187.63,0.278
2010030502,-0.58,-4.37,4.41,187.5,0.384
2010030503,-0.65,-4.59,4.64,188.1,0.647
2010030504,-0.78,-4.63,4.69,189.61,0.774
2010030505,-0.92,-4.52,4.61,191.5,0.809
2010030506,-1.0,-4.34,4.46,192.95,0.748
2010030507,-0.99,-4.19,4.3,193.24,0.541
2010030508,-0.91,-4.05,4.16,192.67,0.48
2010030509,-0.83,-3.94,4.02,191.89,0.394
2010030510,-0.78,-3.84,3.92,191.44,0.344
2010030511,-0.74,-3.79,3.86,191.03,0.329
2010030512,-0.69,-3.81,3.88,190.18,0.359
2010030513,-1.09,-5.02,5.14,192.22,0.339
2010030514,-1.12,-4.57,4.71,193.81,0.298
2010030515,-0.95,-4.05,4.16,193.24,0.212
2010030516,-0.48,-3.53,3.57,187.8,0.142
2010030517,0.09,-3.11,3.11,178.33,0.152
2010030518,0.51,-2.88,2.93,170.0,0.172
2010030519,0.6,-2.92,2.98,168.47,0.202
2010030520,0.54,-3.14,3.18,170.18,0.167
2010030521,0.63,-3.43,3.48,169.53,0.131
2010030522,1.05,-3.69,3.84,164.18,0.147
2010030523,1.57,-3.92,4.22,158.21,0.066
2010030600,1.88,-4.11,4.52,155.43,0.081
2010030601,1.64,-3.59,3.95,155.4,0.076
2010030602,1.45,-3.54,3.82,157.7,0.01
2010030603,1.23,-3.45,3.66,160.32,0
2010030604,1.11,-3.33,3.51,161.5,0.005
2010030605,1.08,-3.2,3.37,161.26,0.015
2010030606,1.1,-3.07,3.26,160.24,0.035
2010030607,1.14,-2.96,3.17,158.98,0.04
2010030608,1.19,-2.84,3.08,157.23,0.02
2010030609,1.3,-2.71,3.01,154.46,0.025
2010030610,1.45,-2.55,2.93,150.36,0.04
2010030611,1.59,-2.33,2.82,145.72,0.04
2010030612,1.63,-2.05,2.62,141.45,0.015
2010030613,1.76,-1.27,2.17,125.81,0
2010030614,1.82,-0.8,1.99,113.75,0
2010030615,2.01,-0.18,2.02,94.99,0
2010030616,2.38,0.64,2.47,74.9,0
2010030617,2.86,1.53,3.25,61.9,0.056
2010030618,3.34,2.32,4.07,55.28,0.111
2010030619,3.74,2.86,4.71,52.59,0.263
2010030620,4.08,3.09,5.11,52.88,0.455
2010030621,4.39,2.93,5.28,56.28,0.693
2010030622,4.7,2.38,5.27,63.21,0.602
2010030623,4.96,1.57,5.2,72.46,0.576
2010030700,5.07,0.69,5.11,82.23,0.622
2010030701,4.71,0.27,4.71,86.76,0.693
2010030702,4.56,-0.62,4.6,97.78,0.713
2010030703,4.35,-1.16,4.5,104.98,0.521
2010030704,4.15,-1.18,4.32,105.89,0.435
2010030705,3.98,-0.85,4.07,102.04,0.501
2010030706,3.82,-0.42,3.85,96.29,0.546
2010030707,3.68,-0.1,3.68,91.59,0.521
2010030708,3.56,0.11,3.56,88.24,0.43
2010030709,3.5,0.27,3.51,85.64,0.298
2010030710,3.52,0.41,3.55,83.33,0.238
2010030711,3.67,0.55,3.71,81.54,0.207
2010030712,3.98,0.66,4.03,80.61,0.212
2010030713,4.61,0.64,4.65,82.04,0.192
2010030714,5.05,0.76,5.11,81.48,0.212
2010030715,5.33,1.12,5.45,78.16,0.278
2010030716,5.34,1.81,5.64,71.26,0.576
2010030717,5.24,2.65,5.87,63.19,0.627
2010030718,5.25,3.36,6.24,57.4,0.844
2010030719,5.54,3.74,6.69,55.97,0.935
2010030720,5.92,3.78,7.02,57.48,0.935
2010030721,6.14,3.49,7.06,60.37,0.93
2010030722,6.0,2.93,6.68,63.95,0.95
2010030723,5.64,2.23,6.07,68.42,0.945
2010030800,5.27,1.53,5.49,73.79,0.905
2010030801,4.96,0.84,5.03,80.44,0.824
2010030802,4.78,0.65,4.82,82.28,0.693
2010030803,4.61,0.59,4.65,82.65,0.693
2010030804,4.42,0.6,4.46,82.34,0.612
2010030805,4.26,0.62,4.3,81.73,0.622
2010030806,4.17,0.65,4.22,81.13,0.455
2010030807,4.19,0.67,4.25,80.87,0.344
2010030808,4.24,0.65,4.29,81.23,0.121
2010030809,4.19,0.55,4.23,82.46,0.051
2010030810,3.98,0.36,3.99,84.79,0.101
2010030811,3.66,0.16,3.66,87.56,0.126
2010030812,3.32,0.03,3.32,89.42,0.162
2010030813,3.13,0.32,3.15,84.21,0.142
2010030814,3.06,0.28,3.08,84.74,0.086
2010030815,3.23,0.15,3.23,87.28,0.02
2010030816,3.67,-0.08,3.67,91.28,0.005
2010030817,4.22,-0.28,4.23,93.8,0.03
2010030818,4.63,-0.26,4.64,93.21,0.116
2010030819,4.74,0.07,4.74,89.21,0.233
2010030820,4.61,0.4,4.63,85.04,0.369
2010030821,4.36,0.35,4.37,85.37,0.556
2010030822,4.09,-0.33,4.1,94.65,0.784
2010030823,3.8,-1.38,4.05,109.93,0.895
2010030900,3.5,-2.38,4.23,124.14,0.875
2010030901,3.18,-2.72,4.18,130.56,0.748
2010030902,2.99,-2.85,4.13,133.68,0.511
2010030903,2.81,-2.91,4.04,136.0,0.212
2010030904,2.52,-3.03,3.94,140.32,0.126
2010030905,2.1,-3.19,3.82,146.69,0.116
2010030906,1.56,-3.3,3.65,154.67,0.137
2010030907,0.94,-3.28,3.41,163.97,0.081
2010030908,0.37,-3.13,3.15,173.3,0.056
2010030909,-0.02,-2.84,2.84,180.31,0.005
2010030910,-0.11,-2.43,2.43,182.49,0.005
2010030911,-0.01,-1.95,1.95,180.16,0.051
2010030912,0.13,-1.49,1.49,174.88,0.086
2010030913,-0.17,-1.05,1.06,189.11,0.056
2010030914,-0.37,-0.55,0.66,214.35,0.015
2010030915,-0.33,0.04,0.33,277.73,0.005
2010030916,0.16,0.73,0.75,12.57,0.02
2010030917,0.87,1.4,1.65,31.74,0.015
2010030918,1.46,1.92,2.41,37.17,0.005
2010030919,1.69,2.2,2.77,37.47,0
2010030920,1.62,2.31,2.82,35.09,0
2010030921,1.42,2.38,2.77,30.9,0
2010030922,1.22,2.5,2.78,26.06,0
2010030923,1.08,2.67,2.89,22.01,0
2010031000,1.04,2.87,3.05,19.87,0
2010031001,0.78,2.15,2.28,19.96,0
2010031002,1.25,1.46,1.92,40.67,0
2010031003,1.37,0.73,1.55,62.11,0.01
2010031004,0.79,0.2,0.81,75.97,0.101
2010031005,-0.19,-0.13,0.23,236.4,0.142
2010031006,-1.1,-0.31,1.14,254.35,0.121
2010031007,-1.57,-0.4,1.62,255.68,0.096
2010031008,-1.68,-0.47,1.75,254.47,0.01
2010031009,-1.61,-0.57,1.71,250.64,0.061
2010031010,-1.53,-0.74,1.69,244.26,0.025
2010031011,-1.49,-0.92,1.75,238.42,0
2010031012,-1.56,-1.03,1.87,236.61,0.005
2010031013,-1.93,-0.5,2.0,255.41,0.01
2010031014,-2.13,-0.53,2.2,256.06,0
2010031015,-2.29,-0.57,2.36,255.99,0
2010031016,-2.32,-0.59,2.39,255.75,0
2010031017,-2.29,-0.61,2.37,255.02,0.01
2010031018,-2.32,-0.69,2.42,253.39,0.03
2010031019,-2.5,-0.86,2.64,250.96,0.061
2010031020,-2.78,-1.09,2.99,248.6,0.137
2010031021,-3.12,-1.34,3.39,246.82,0.142
2010031022,-3.44,-1.55,3.77,245.66,0.222
2010031023,-3.67,-1.73,4.05,244.75,0.324
2010031100,-3.74,-1.85,4.17,243.74,0.43
2010031101,-3.56,-1.72,3.96,244.18,0.581
2010031102,-3.4,-1.79,3.84,242.19,0.602
2010031103,-3.13,-1.66,3.54,242.02,0.586
2010031104,-2.76,-1.23,3.02,245.99,0.521
2010031105,-2.37,-0.71,2.47,253.41,0.44
2010031106,-2.04,-0.38,2.07,259.47,0.369
2010031107,-1.85,-0.46,1.9,256.08,0.283
2010031108,-1.79,-0.82,1.97,245.41,0.253
2010031109,-1.85,-1.26,2.24,235.81,0.238
2010031110,-2.01,-1.61,2.57,231.35,0.187
2010031111,-2.2,-1.85,2.88,229.96,0.222
2010031112,-2.35,-2.0,3.09,229.59,0.248
2010031113,-2.57,-2.24,3.41,228.97,0.212
2010031114,-2.47,-1.94,3.14,231.85,0.157
2010031115,-2.46,-1.75,3.02,234.61,0.106
2010031116,-2.64,-1.81,3.2,235.55,0.121
2010031117,-2.93,-2.07,3.59,234.74,0.137
2010031118,-3.22,-2.43,4.04,232.99,0.081
2010031119,-3.43,-2.79,4.42,230.86,0.177
2010031120,-3.55,-3.08,4.71,229.05,0.319
2010031121,-3.65,-3.27,4.9,228.18,0.384
2010031122,-3.74,-3.29,4.98,228.67,0.501
2010031123,-3.82,-3.18,4.96,230.21,0.541
2010031200,-3.84,-2.95,4.84,232.45,0.652
2010031201,-3.46,-1.63,3.83,244.86,0.763
2010031202,-3.31,-1.3,3.56,248.57,0.824
2010031203,-3.18,-1.14,3.38,250.19,0.723
2010031204,-3.09,-1.22,3.32,248.5,0.561
2010031205,-3.07,-1.44,3.39,244.92,0.475
2010031206,-3.17,-1.7,3.6,241.81,0.536
2010031207,-3.41,-1.91,3.91,240.68,0.49
2010031208,-3.66,-2.03,4.19,241.04,0.445
2010031209,-3.8,-2.0,4.29,242.19,0.384
2010031210,-3.71,-1.81,4.13,244.02,0.273
2010031211,-3.51,-1.44,3.8,247.7,0.283
2010031212,-3.34,-0.9,3.46,254.98,0.329
2010031213,-3.0,-0.85,3.12,254.14,0.293
2010031214,-2.87,-0.93,3.02,251.97,0.253
2010031215,-2.89,-0.91,3.03,252.5,0.243
2010031216,-3.1,-0.56,3.15,259.8,0.217
2010031217,-3.37,0.05,3.37,270.82,0.207
2010031218,-3.53,0.76,3.61,282.12,0.202
2010031219,-3.45,1.43,3.74,292.46,0.319
2010031220,-3.29,1.95,3.83,300.67,0.268
2010031221,-3.25,2.23,3.94,304.51,0.228
2010031222,-3.45,2.21,4.1,302.58,0.207
2010031223,-3.75,1.95,4.23,297.49,0.217
2010031300,-3.91,1.58,4.22,292.03,0.268
2010031301,-3.52,0.99,3.66,285.66,0.425
2010031302,-3.56,0.47,3.59,277.59,0.359
2010031303,-3.62,-0.09,3.62,268.58,0.308
2010031304,-3.62,-0.63,3.67,260.06,0.313
2010031305,-3.62,-1.1,3.78,253.01,0.349
2010031306,-3.68,-1.45,3.95,248.46,0.404
2010031307,-3.85,-1.64,4.19,246.88,0.501
2010031308,-4.11,-1.74,4.47,247.03,0.571
2010031309,-4.41,-1.83,4.77,247.48,0.718
2010031310,-4.7,-1.96,5.09,247.35,0.865
2010031311,-4.98,-2.14,5.42,246.79,0.865
2010031312,-5.29,-2.34,5.78,246.11,0.763
2010031313,-5.85,-2.56,6.38,246.4,0.784
2010031314,-6.26,-2.63,6.79,247.21,0.824
2010031315,-6.57,-2.76,7.13,247.23,0.743
2010031316,-6.68,-3.02,7.33,245.65,0.809
2010031317,-6.7,-3.37,7.5,243.31,0.804
2010031318,-6.78,-3.7,7.73,241.37,0.88
2010031319,-7.03,-3.94,8.06,240.7,0.956
2010031320,-7.29,-4.05,8.34,240.94,0.905
2010031321,-7.36,-3.99,8.38,241.54,0.895
2010031322,-7.13,-3.77,8.07,242.14,0.95
2010031323,-6.78,-3.51,7.64,242.61,0.966
2010031400,-6.6,-3.39,7.42,242.82,0.966
2010031401,-5.93,-4.21,7.28,234.63,0.961
2010031402,-6.04,-4.49,7.52,233.38,0.95
2010031403,-6.28,-4.83,7.92,232.45,0.961
2010031404,-6.59,-5.16,8.37,231.95,0.966
2010031405,-6.91,-5.47,8.81,231.64,0.966
2010031406,-7.19,-5.78,9.22,231.21,0.966
2010031407,-7.37,-6.08,9.56,230.49,0.966
2010031408,-7.44,-6.34,9.77,229.59,0.966
2010031409,-7.38,-6.48,9.82,228.69,0.966
2010031410,-7.18,-6.49,9.68,227.87,0.966
2010031411,-6.91,-6.44,9.45,227.03,0.966
2010031412,-6.67,-6.43,9.27,226.06,0.966
2010031413,-7.05,-7.27,10.13,224.11,0.966
2010031414,-7.15,-7.36,10.25,224.17,0.966
2010031415,-7.46,-7.07,10.28,226.53,0.966
2010031416,-8.1,-6.31,10.27,232.05,0.956
2010031417,-8.74,-5.46,10.31,238.02,0.95
2010031418,-8.97,-4.99,10.26,240.92,0.93
2010031419,-8.49,-5.23,9.97,238.4,0.93
2010031420,-7.62,-5.86,9.61,232.43,0.935
2010031421,-6.77,-6.4,9.32,226.59,0.956
2010031422,-6.29,-6.5,9.04,224.04,0.966
2010031423,-6.06,-6.26,8.72,224.06,0.966
2010031500,-5.88,-5.93,8.35,224.77,0.966
2010031501,-5.07,-5.44,7.44,222.94,0.966
2010031502,-4.85,-5.5,7.33,221.43,0.94
2010031503,-4.77,-5.66,7.4,220.13,0.95
2010031504,-4.84,-5.84,7.58,219.66,0.966
2010031505,-4.98,-6.02,7.81,219.6,0.95
2010031506,-5.07,-6.2,8.01,219.27,0.945
2010031507,-5.03,-6.37,8.11,218.29,0.961
2010031508,-4.89,-6.47,8.11,217.08,0.966
2010031509,-4.74,-6.46,8.01,216.27,0.956
2010031510,-4.63,-6.3,7.82,216.36,0.854
2010031511,-4.62,-6.09,7.64,217.21,0.9
2010031512,-4.74,-5.97,7.62,218.45,0.859
2010031513,-4.84,-6.36,7.99,217.26,0.91
2010031514,-5.04,-6.34,8.1,218.48,0.915
2010031515,-5.18,-6.18,8.07,219.97,0.905
2010031516,-5.11,-5.85,7.77,221.14,0.88
2010031517,-4.89,-5.49,7.35,221.69,0.91
2010031518,-4.63,-5.27,7.02,221.27,0.885
2010031519,-4.42,-5.31,6.91,219.72,0.89
2010031520,-4.22,-5.42,6.87,217.92,0.784
2010031521,-3.98,-5.32,6.65,216.83,0.521
2010031522,-3.66,-4.84,6.07,217.11,0.637
2010031523,-3.3,-4.2,5.34,218.2,0.627
2010031600,-2.96,-3.68,4.72,218.79,0.556
2010031601,-2.38,-3.56,4.28,213.81,0.445
2010031602,-2.15,-3.62,4.21,210.75,0.455
2010031603,-2.11,-3.65,4.21,210.0,0.46
2010031604,-2.21,-3.5,4.14,212.31,0.41
2010031605,-2.33,-3.28,4.02,215.43,0.48
2010031606,-2.31,-3.17,3.92,216.01,0.445
2010031607,-2.03,-3.3,3.87,211.62,0.399
2010031608,-1.63,-3.5,3.86,204.96,0.313
2010031609,-1.27,-3.55,3.77,199.77,0.263
2010031610,-1.11,-3.3,3.48,198.53,0.121
2010031611,-1.08,-2.92,3.11,200.33,0.111
2010031612,-1.1,-2.61,2.84,202.92,0.217
2010031613,-1.53,-2.79,3.18,208.66,0.177
2010031614,-1.54,-2.73,3.13,209.47,0.061
2010031615,-1.34,-2.59,2.92,207.31,0.03
2010031616,-0.8,-2.31,2.45,199.18,0.005
2010031617,-0.07,-1.86,1.86,182.14,0
2010031618,0.67,-1.23,1.4,151.39,0
2010031619,1.26,-0.45,1.33,109.83,0.035
2010031620,1.71,0.21,1.72,83.14,0.04
2010031621,2.09,0.44,2.13,78.02,0.046
2010031622,2.42,0.07,2.43,88.41,0.071
2010031623,2.66,-0.66,2.74,103.85,0.061
2010031700,2.7,-1.35,3.02,116.49,0.025
2010031701,1.6,-2.57,3.02,148.04,0
2010031702,1.4,-2.64,2.99,152.02,0
2010031703,1.25,-2.36,2.67,152.04,0
2010031704,1.22,-1.7,2.09,144.38,0
2010031705,1.27,-0.87,1.54,124.46,0
2010031706,1.35,-0.14,1.36,95.75,0
2010031707,1.42,0.3,1.45,77.88,0.005
2010031708,1.42,0.5,1.5,70.5,0
2010031709,1.31,0.57,1.43,66.53,0
2010031710,1.08,0.61,1.24,60.53,0
2010031711,0.86,0.72,1.12,50.07,0
2010031712,0.8,0.98,1.27,39.22,0
2010031713,0.59,1.24,1.37,25.34,0
2010031714,0.97,1.64,1.9,30.68,0
2010031715,1.37,2.0,2.42,34.36,0
2010031716,1.66,2.3,2.84,35.93,0.005
2010031717,1.92,2.63,3.25,36.08,0.046
2010031718,2.21,3.11,3.81,35.33,0.187
2010031719,2.6,3.78,4.58,34.48,0.334
2010031720,3.06,4.35,5.32,35.13,0.677
2010031721,3.57,4.48,5.72,38.54,0.829
2010031722,4.05,3.92,5.63,45.98,0.93
2010031723,4.45,2.96,5.35,56.41,0.956
2010031800,4.7,2.02,5.12,66.77,0.961
2010031801,4.8,1.46,5.01,73.09,0.945
2010031802,4.69,1.28,4.86,74.75,0.89
2010031803,4.61,1.2,4.77,75.37,0.89
2010031804,4.68,1.1,4.81,76.79,0.809
2010031805,4.82,0.98,4.91,78.52,0.592
2010031806,4.9,0.9,4.99,79.6,0.571
2010031807,4.85,0.9,4.94,79.46,0.672
2010031808,4.66,0.96,4.76,78.4,0.657
2010031809,4.35,1.02,4.47,76.87,0.475
2010031810,3.97,1.05,4.1,75.22,0.379
2010031811,3.6,1.08,3.76,73.23,0.253
2010031812,3.36,1.18,3.56,70.69,0.131
2010031813,3.66,1.03,3.8,74.26,0.116
2010031814,3.85,1.58,4.16,67.64,0.071
2010031815,4.06,2.08,4.57,62.85,0.051
2010031816,4.17,2.41,4.82,60.03,0.111
2010031817,4.11,2.65,4.89,57.19,0.253
2010031818,3.84,2.98,4.86,52.21,0.288
2010031819,3.34,3.46,4.81,44.02,0.384
2010031820,2.81,3.88,4.79,35.89,0.415
2010031821,2.48,3.96,4.67,32.02,0.243
2010031822,2.51,3.51,4.31,35.58,0.243
2010031823,2.8,2.75,3.93,45.54,0.212
2010031900,3.18,2.01,3.76,57.69,0.46
2010031901,4.1,1.55,4.38,69.26,0.445
2010031902,3.95,1.44,4.2,69.96,0.592
2010031903,3.64,1.56,3.96,66.85,0.42
2010031904,3.26,1.83,3.74,60.63,0.273
2010031905,2.83,2.18,3.57,52.38,0.091
2010031906,2.39,2.51,3.47,43.63,0.015
2010031907,2.0,2.76,3.41,35.98,0.066
2010031908,1.75,2.92,3.4,30.95,0.005
2010031909,1.73,2.98,3.45,30.06,0.066
2010031910,1.99,2.98,3.58,33.72,0.172
2010031911,2.38,2.96,3.8,38.81,0.233
2010031912,2.69,2.98,4.02,42.09,0.157
2010031913,2.15,3.6,4.19,30.85,0.121
2010031914,2.68,3.86,4.7,34.71,0.147
2010031915,3.04,4.13,5.13,36.38,0.222
2010031916,3.14,4.35,5.37,35.76,0.329
2010031917,3.05,4.49,5.43,34.21,0.566
2010031918,2.94,4.5,5.37,33.2,0.586
2010031919,2.92,4.34,5.23,33.93,0.733
2010031920,2.99,4.08,5.06,36.17,0.404
2010031921,3.11,3.81,4.92,39.22,0.207
2010031922,3.27,3.59,4.86,42.39,0.197
2010031923,3.45,3.37,4.83,45.66,0.364
2010032000,3.64,3.12,4.8,49.37,0.531
2010032001,3.87,3.01,4.91,52.15,0.713
2010032002,3.96,2.57,4.72,57.02,0.753
2010032003,3.89,2.16,4.45,60.93,0.753
2010032004,3.66,1.9,4.12,62.57,0.425
2010032005,3.36,1.69,3.76,63.31,0.334
2010032006,3.14,1.41,3.44,65.83,0.334
2010032007,3.08,0.97,3.23,72.57,0.263
2010032008,3.12,0.45,3.15,81.78,0.308
2010032009,3.14,-0.01,3.14,90.27,0.182
2010032010,3.06,-0.33,3.08,96.21,0.197
2010032011,2.93,-0.52,2.98,100.11,0.298
2010032012,2.85,-0.64,2.92,102.58,0.268
2010032013,3.36,-0.55,3.41,99.25,0.243
2010032014,3.24,-0.47,3.28,98.19,0.096
2010032015,3.37,-0.16,3.37,92.77,0.066
2010032016,3.87,0.42,3.9,83.82,0.005
2010032017,4.51,1.14,4.66,75.85,0.061
2010032018,4.93,1.8,5.25,69.91,0.04
2010032019,4.87,2.25,5.37,65.18,0.005
2010032020,4.47,2.43,5.09,61.46,0
2010032021,3.98,2.32,4.61,59.73,0
2010032022,3.56,1.9,4.03,61.83,0
2010032023,3.06,1.19,3.29,68.75,0
2010032100,2.29,0.2,2.3,84.94,0
2010032101,-0.62,0.06,0.62,275.54,0.005
2010032102,-0.64,-0.21,0.68,252.19,0
2010032103,-0.7,-0.67,0.97,226.37,0.015
2010032104,-1.05,-1.26,1.64,219.61,0.071
2010032105,-1.54,-1.85,2.41,219.88,0.106
2010032106,-1.97,-2.26,3.0,221.08,0.101
2010032107,-2.16,-2.39,3.23,222.11,0.071
2010032108,-2.18,-2.32,3.18,223.2,0.081
2010032109,-2.12,-2.16,3.03,224.56,0.137
2010032110,-2.09,-2.01,2.91,226.1,0.192
2010032111,-2.07,-1.93,2.83,226.97,0.152
2010032112,-1.99,-1.92,2.77,226.15,0.167
2010032113,-2.37,-1.69,2.91,234.49,0.131
2010032114,-1.9,-1.91,2.7,224.91,0.121
2010032115,-1.36,-2.0,2.42,214.29,0.101
2010032116,-0.88,-1.77,1.97,206.43,0.116
2010032117,-0.41,-1.25,1.32,197.99,0.172
2010032118,0.13,-0.57,0.59,167.15,0.147
2010032119,0.78,0.17,0.79,77.66,0.142
2010032120,1.38,0.85,1.62,58.44,0.111
2010032121,1.75,1.33,2.2,52.82,0.086
2010032122,1.78,1.53,2.35,49.15,0.04
2010032123,1.6,1.57,2.24,45.57,0.01
2010032200,1.45,1.58,2.15,42.5,0.01
2010032201,0.81,0.56,0.98,55.37,0.035
2010032202,0.83,0.12,0.84,81.55,0.03
2010032203,0.78,-0.23,0.81,106.35,0.03
2010032204,0.6,-0.43,0.74,125.69,0.03
2010032205,0.38,-0.62,0.73,148.23,0.046
2010032206,0.22,-0.96,0.99,166.93,0.076
2010032207,0.18,-1.56,1.57,173.41,0.086
2010032208,0.13,-2.26,2.26,176.64,0.142
2010032209,-0.09,-2.82,2.82,181.79,0.126
2010032210,-0.59,-3.08,3.14,190.88,0.152
2010032211,-1.25,-3.17,3.41,201.55,0.152
2010032212,-1.88,-3.3,3.8,209.76,0.308
2010032213,-2.66,-4.55,5.27,210.29,0.374
2010032214,-2.98,-4.63,5.5,212.75,0.521
2010032215,-3.33,-4.61,5.68,215.85,0.586
