dateTime,u,v,ws,wd,wp
2009091602,-3.22,-3.45,4.72,223.01,0.353
2009091603,-3.64,-3.46,5.02,226.43,0.204
2009091604,-3.79,-3.12,4.91,230.5,0.182
2009091605,-3.75,-2.57,4.55,235.53,0.347
2009091606,-3.63,-2.04,4.16,240.74,0.292
2009091607,-3.52,-1.68,3.9,244.49,0.215
2009091608,-3.38,-1.49,3.7,246.21,0.138
2009091609,-3.16,-1.4,3.45,246.04,0.149
2009091610,-2.83,-1.37,3.14,244.27,0.105
2009091611,-2.62,-1.41,2.97,241.78,0.149
2009091612,-2.78,-1.57,3.19,240.56,0.143
2009091613,-3.63,-1.41,3.9,248.75,0.055
2009091614,-4.36,-1.67,4.67,249.01,0.039
2009091615,-4.85,-1.86,5.19,249.0,0.138
2009091616,-4.82,-1.88,5.18,248.69,0.209
2009091617,-4.49,-1.8,4.84,248.18,0.187
2009091618,-4.17,-1.71,4.51,247.68,0.187
2009091619,-4.1,-1.7,4.44,247.46,0.176
2009091620,-4.16,-1.72,4.5,247.57,0.16
2009091621,-4.16,-1.69,4.49,247.89,0.121
2009091622,-3.95,-1.55,4.24,248.63,0.094
2009091623,-3.63,-1.24,3.83,251.21,0.127
2009091700,-3.35,-0.71,3.42,258.06,0.143
2009091701,-2.83,-0.86,2.96,253.03,0.138
2009091702,-2.9,0.05,2.9,271.05,0.127
2009091703,-2.97,0.85,3.08,285.95,0.121
2009091704,-2.89,1.33,3.18,294.68,0.094
2009091705,-2.76,1.48,3.14,298.19,0.11
2009091706,-2.72,1.34,3.03,296.19,0.264
2009091707,-2.85,0.96,3.0,288.63,0.27
2009091708,-3.02,0.53,3.07,279.94,0.353
2009091709,-3.08,0.26,3.09,274.86,0.292
2009091710,-2.91,0.31,2.93,276.01,0.226
2009091711,-2.62,0.55,2.68,281.81,0.121
2009091712,-2.38,0.81,2.52,288.75,0.099
2009091713,-1.88,0.65,1.99,289.02,0.033
2009091714,-1.69,0.42,1.74,284.08,0
2009091715,-1.32,0.3,1.36,282.69,0
2009091716,-0.66,0.41,0.78,302.06,0
2009091717,0.2,0.6,0.63,18.56,0
2009091718,1.1,0.59,1.25,61.77,0
2009091719,1.89,0.22,1.9,83.5,0.022
2009091720,2.49,-0.42,2.53,99.49,0.017
2009091721,2.84,-1.12,3.05,111.58,0.011
2009091722,2.89,-1.71,3.36,120.53,0
2009091723,2.75,-1.9,3.35,124.66,0
2009091800,2.56,-1.44,2.94,119.43,0
2009091801,2.5,0.88,2.65,70.64,0
2009091802,2.1,2.15,3.01,44.29,0.006
2009091803,1.88,3.13,3.65,30.95,0.066
2009091804,1.95,3.47,3.98,29.36,0.182
2009091805,2.26,3.26,3.97,34.77,0.364
2009091806,2.74,2.76,3.89,44.8,0.441
2009091807,3.28,2.13,3.91,56.95,0.474
2009091808,3.73,1.32,3.96,70.57,0.391
2009091809,3.92,0.17,3.92,87.45,0.309
2009091810,3.71,-1.34,3.94,109.92,0.182
2009091811,3.06,-2.99,4.28,134.31,0.154
2009091812,1.98,-4.44,4.86,155.98,0.193
2009091813,1.08,-5.13,5.25,168.16,0.127
2009091814,-0.15,-5.87,5.87,181.48,0.309
2009091815,-1.07,-6.22,6.32,189.75,0.369
2009091816,-1.41,-6.13,6.29,192.95,0.231
2009091817,-1.33,-5.8,5.95,192.88,0.303
2009091818,-1.08,-5.52,5.62,191.04,0.32
2009091819,-0.88,-5.47,5.54,189.11,0.314
2009091820,-0.77,-5.47,5.52,188.06,0.336
2009091821,-0.78,-5.25,5.31,188.41,0.314
2009091822,-0.88,-4.65,4.73,190.78,0.165
2009091823,-1.08,-3.87,4.01,195.66,0.099
2009091900,-1.36,-3.22,3.5,202.8,0.055
2009091901,-1.68,-2.9,3.35,210.06,0.066
2009091902,-2.0,-2.67,3.34,216.81,0.028
2009091903,-2.33,-2.46,3.39,223.35,0.055
2009091904,-2.68,-2.16,3.44,231.07,0.187
2009091905,-3.0,-1.71,3.45,240.28,0.303
2009091906,-3.22,-1.08,3.4,251.53,0.193
2009091907,-3.29,-0.26,3.3,265.45,0.083
2009091908,-3.16,0.56,3.21,280.02,0.006
2009091909,-2.81,1.16,3.05,292.48,0
2009091910,-2.27,1.39,2.66,301.6,0
2009091911,-1.72,1.31,2.16,307.35,0.022
2009091912,-1.42,1.04,1.75,306.18,0.028
2009091913,-1.4,0.3,1.43,281.98,0.011
2009091914,-1.33,-0.11,1.33,265.21,0
2009091915,-1.22,-0.43,1.29,250.32,0
2009091916,-0.98,-0.59,1.14,238.77,0
2009091917,-0.63,-0.6,0.87,226.51,0
2009091918,-0.24,-0.49,0.55,205.43,0
2009091919,0.16,-0.34,0.38,155.35,0
2009091920,0.52,-0.26,0.58,116.37,0
2009091921,0.84,-0.38,0.92,114.4,0
2009091922,1.09,-0.78,1.34,125.43,0.011
2009091923,1.28,-1.26,1.8,134.59,0
2009092000,1.39,-1.57,2.09,138.54,0.006
2009092001,0.38,-1.71,1.75,167.38,0
2009092002,-0.06,-1.1,1.1,183.34,0
2009092003,-0.47,-0.34,0.58,234.05,0
2009092004,-0.72,0.38,0.82,298.1,0
2009092005,-0.84,1.03,1.33,320.71,0
2009092006,-0.89,1.59,1.83,330.79,0.044
2009092007,-0.91,2.06,2.25,336.11,0.309
2009092008,-0.93,2.36,2.54,338.59,0.38
2009092009,-0.95,2.44,2.62,338.69,0.187
2009092010,-0.99,2.24,2.45,336.12,0.187
2009092011,-1.06,1.91,2.19,331.14,0.176
2009092012,-1.14,1.62,1.98,325.02,0.209
2009092013,-1.24,1.71,2.11,324.09,0.121
2009092014,-1.2,1.56,1.97,322.43,0.033
2009092015,-1.15,1.47,1.87,321.82,0
2009092016,-1.08,1.43,1.79,322.95,0
2009092017,-0.93,1.42,1.69,326.9,0
2009092018,-0.61,1.37,1.5,336.02,0
2009092019,-0.14,1.26,1.27,353.6,0.006
2009092020,0.18,1.09,1.11,9.46,0.006
2009092021,-0.02,0.91,0.91,358.78,0
2009092022,-0.96,0.76,1.23,308.58,0
2009092023,-2.18,0.72,2.29,288.24,0
2009092100,-3.05,0.86,3.17,285.67,0
2009092101,-2.98,1.17,3.2,291.44,0.088
2009092102,-2.76,1.57,3.18,299.62,0.485
2009092103,-2.46,1.93,3.13,308.13,0.435
2009092104,-2.35,2.12,3.16,312.02,0.43
2009092105,-2.38,2.19,3.24,312.69,0.479
2009092106,-2.43,2.28,3.33,313.26,0.573
2009092107,-2.4,2.48,3.45,315.93,0.612
2009092108,-2.34,2.77,3.62,319.77,0.59
2009092109,-2.32,3.11,3.88,323.2,0.512
2009092110,-2.41,3.47,4.23,325.22,0.573
2009092111,-2.61,3.89,4.69,326.11,0.512
2009092112,-2.92,4.39,5.28,326.39,0.512
2009092113,-2.77,4.67,5.43,329.31,0.623
2009092114,-2.95,5.31,6.07,330.96,0.727
2009092115,-3.09,5.82,6.59,332.04,0.716
2009092116,-3.13,6.12,6.88,332.94,0.667
2009092117,-3.01,6.32,7.0,334.5,0.556
2009092118,-2.7,6.56,7.09,337.61,0.496
2009092119,-2.17,6.93,7.26,342.57,0.298
2009092120,-1.53,7.25,7.41,348.07,0.298
2009092121,-0.9,7.29,7.35,352.95,0.397
2009092122,-0.38,6.91,6.92,356.82,0.325
2009092123,0.06,6.33,6.33,0.54,0.364
2009092200,0.5,5.83,5.85,4.89,0.43
2009092201,0.11,6.07,6.07,1.0,0.441
2009092202,0.98,5.81,5.89,9.59,0.479
2009092203,1.74,5.57,5.83,17.39,0.419
2009092204,2.2,5.36,5.8,22.35,0.435
2009092205,2.48,5.13,5.7,25.75,0.435
2009092206,2.74,4.79,5.51,29.73,0.369
2009092207,3.09,4.25,5.26,36.04,0.474
2009092208,3.36,3.47,4.83,44.15,0.424
2009092209,3.29,2.39,4.07,54.04,0.149
2009092210,2.74,1.05,2.93,69.04,0.033
2009092211,1.99,-0.27,2.01,97.59,0
2009092212,1.46,-1.19,1.89,129.21,0
2009092213,1.63,-0.03,1.63,90.91,0
2009092214,2.02,-0.21,2.03,95.87,0
2009092215,2.5,-0.27,2.52,96.09,0
2009092216,2.91,-0.21,2.91,94.06,0
2009092217,3.19,-0.13,3.2,92.41,0.022
2009092218,3.35,-0.19,3.35,93.18,0.039
2009092219,3.35,-0.45,3.38,97.68,0.132
2009092220,3.16,-0.85,3.27,105.1,0.176
2009092221,2.72,-1.26,3.0,114.92,0.138
2009092222,2.02,-1.57,2.56,127.87,0.066
2009092223,1.22,-1.71,2.1,144.47,0.006
2009092300,0.5,-1.6,1.67,162.68,0
2009092301,-0.82,0.12,0.83,278.02,0
2009092302,-0.98,1.18,1.53,320.27,0.061
2009092303,-0.8,2.04,2.19,338.54,0.264
2009092304,-0.36,2.4,2.43,351.39,0.231
2009092305,0.19,2.39,2.4,4.5,0.198
2009092306,0.69,2.24,2.34,17.04,0.264
2009092307,1.0,2.14,2.36,25.02,0.287
2009092308,1.15,2.17,2.46,27.92,0.298
2009092309,1.19,2.35,2.63,26.91,0.347
2009092310,1.19,2.66,2.91,24.13,0.457
2009092311,1.28,2.96,3.22,23.44,0.601
2009092312,1.61,3.05,3.45,27.79,0.474
2009092313,2.06,2.67,3.37,37.7,0.353
2009092314,3.16,2.44,3.99,52.36,0.435
2009092315,4.02,1.82,4.41,65.59,0.242
2009092316,4.27,0.78,4.34,79.69,0.072
2009092317,4.08,-0.47,4.1,96.58,0.198
2009092318,3.71,-1.62,4.05,113.55,0.231
2009092319,3.39,-2.41,4.16,125.37,0.231
2009092320,3.08,-2.76,4.13,131.91,0.132
2009092321,2.66,-2.64,3.75,134.79,0.132
2009092322,2.1,-2.08,2.96,134.79,0.116
2009092323,1.56,-1.38,2.08,131.41,0.127
2009092400,1.28,-0.89,1.56,124.61,0.077
2009092401,1.9,-1.49,2.41,128.26,0.066
2009092402,1.81,-1.67,2.46,132.7,0.127
2009092403,1.39,-1.94,2.38,144.27,0.231
2009092404,0.64,-2.15,2.24,163.44,0.242
2009092405,-0.25,-2.27,2.28,186.38,0.209
2009092406,-1.03,-2.28,2.5,204.29,0.198
2009092407,-1.49,-2.18,2.64,214.38,0.066
2009092408,-1.69,-1.99,2.61,220.31,0.006
2009092409,-1.72,-1.73,2.44,224.81,0
2009092410,-1.68,-1.44,2.21,229.44,0.006
2009092411,-1.66,-1.22,2.06,233.6,0.028
2009092412,-1.73,-1.21,2.11,235.14,0.176
2009092413,-2.23,-1.43,2.65,237.3,0.204
2009092414,-2.12,-1.74,2.74,230.68,0.171
2009092415,-1.8,-2.19,2.84,219.46,0.116
2009092416,-1.2,-2.7,2.96,204.0,0.039
2009092417,-0.43,-3.19,3.22,187.75,0
2009092418,0.34,-3.59,3.6,174.58,0
2009092419,0.97,-3.82,3.94,165.73,0.05
2009092420,1.36,-3.86,4.09,160.52,0.05
2009092421,1.43,-3.68,3.95,158.69,0.039
2009092422,1.17,-3.28,3.48,160.45,0.017
2009092423,0.82,-2.81,2.93,163.83,0.055
2009092500,0.71,-2.44,2.54,163.75,0.099
2009092501,-1.48,-2.03,2.51,216.21,0.061
2009092502,-2.12,-1.44,2.57,235.79,0.006
2009092503,-2.56,-1.0,2.75,248.66,0
2009092504,-2.7,-0.8,2.82,253.47,0
2009092505,-2.67,-0.84,2.8,252.46,0
2009092506,-2.61,-1.09,2.83,247.37,0
2009092507,-2.67,-1.48,3.05,240.95,0.011
2009092508,-2.81,-1.86,3.37,236.56,0.127
2009092509,-2.99,-2.03,3.62,235.85,0.397
2009092510,-3.17,-1.87,3.68,239.4,0.419
2009092511,-3.41,-1.54,3.74,245.67,0.353
2009092512,-3.82,-1.25,4.02,251.8,0.275
2009092513,-4.79,-1.25,4.95,255.42,0.32
2009092514,-5.14,-0.9,5.21,260.09,0.215
2009092515,-5.24,-0.57,5.27,263.75,0.242
2009092516,-5.01,-0.3,5.02,266.61,0.176
2009092517,-4.57,-0.03,4.57,269.63,0.077
2009092518,-4.12,0.28,4.13,273.83,0.061
2009092519,-3.8,0.65,3.86,279.7,0.011
2009092520,-3.58,1.05,3.73,286.35,0
2009092521,-3.36,1.41,3.64,292.79,0
2009092522,-3.1,1.69,3.53,298.65,0
2009092523,-2.87,1.91,3.45,303.73,0
2009092600,-2.79,2.12,3.5,307.28,0.055
2009092601,-2.94,1.81,3.45,301.69,0.281
2009092602,-2.9,2.23,3.66,307.58,0.347
2009092603,-2.82,2.49,3.76,311.46,0.336
2009092604,-2.66,2.45,3.61,312.66,0.424
2009092605,-2.45,2.22,3.31,312.15,0.336
2009092606,-2.26,1.98,3.0,311.28,0.303
2009092607,-2.12,1.86,2.82,311.24,0.364
2009092608,-2.07,1.77,2.72,310.6,0.292
2009092609,-2.11,1.58,2.63,306.88,0.204
2009092610,-2.23,1.22,2.54,298.57,0.281
2009092611,-2.36,0.87,2.51,290.35,0.281
2009092612,-2.37,0.82,2.51,289.08,0.193
2009092613,-2.05,1.29,2.42,302.3,0.11
2009092614,-2.14,1.57,2.66,306.28,0.011
2009092615,-2.08,2.01,2.9,314.08,0
2009092616,-1.75,2.58,3.12,325.92,0
2009092617,-1.34,3.02,3.31,336.04,0
2009092618,-1.15,3.02,3.23,339.22,0
2009092619,-1.36,2.41,2.76,330.63,0
2009092620,-1.81,1.5,2.35,309.65,0
2009092621,-2.28,0.76,2.4,288.39,0.011
2009092622,-2.53,0.51,2.58,281.51,0.028
2009092623,-2.37,0.66,2.46,285.58,0
2009092700,-1.64,0.97,1.91,300.7,0
2009092701,-0.7,1.88,2.01,339.65,0
2009092702,-0.02,1.89,1.89,359.27,0
2009092703,0.79,1.58,1.77,26.59,0.039
2009092704,1.64,0.86,1.85,62.25,0.028
2009092705,2.37,-0.01,2.37,90.28,0.017
2009092706,2.84,-0.67,2.91,103.27,0
2009092707,2.94,-0.85,3.06,106.07,0
2009092708,2.76,-0.69,2.85,103.99,0
2009092709,2.46,-0.45,2.5,100.27,0
2009092710,2.16,-0.3,2.18,97.88,0
2009092711,2.03,-0.17,2.04,94.87,0
2009092712,2.21,0.07,2.21,88.06,0.022
2009092713,2.59,-0.79,2.7,106.89,0.061
2009092714,3.1,-0.66,3.17,102.04,0.006
2009092715,3.63,-0.4,3.65,96.26,0.006
2009092716,4.11,0.03,4.11,89.62,0
2009092717,4.51,0.57,4.54,82.8,0.055
2009092718,4.77,1.17,4.91,76.24,0.143
2009092719,4.83,1.76,5.14,70.0,0.187
2009092720,4.61,2.29,5.15,63.6,0.121
2009092721,4.0,2.7,4.83,55.96,0.149
2009092722,2.97,2.97,4.19,44.98,0.099
2009092723,1.78,3.15,3.62,29.42,0.055
2009092800,0.79,3.36,3.45,13.19,0.176
2009092801,0.75,4.3,4.37,9.95,0.43
2009092802,0.85,4.93,5.01,9.81,0.518
2009092803,1.24,5.56,5.7,12.58,0.496
2009092804,1.78,6.03,6.29,16.41,0.49
2009092805,2.16,6.54,6.88,18.27,0.612
2009092806,2.05,7.37,7.65,15.54,0.579
2009092807,1.32,8.64,8.74,8.7,0.634
2009092808,0.68,9.71,9.73,4.03,0.529
2009092809,1.05,9.77,9.83,6.14,0.656
2009092810,2.99,8.35,8.87,19.71,0.672
2009092811,5.65,6.31,8.47,41.86,0.402
2009092812,7.83,4.85,9.21,58.23,0.292
2009092813,2.82,8.0,8.49,19.43,0.694
2009092814,5.32,7.41,9.13,35.67,0.821
2009092815,6.91,7.07,9.89,44.35,0.865
2009092816,7.13,7.24,10.16,44.53,0.882
2009092817,6.59,7.57,10.04,41.02,0.893
2009092818,6.21,7.55,9.77,39.43,0.882
2009092819,6.62,6.81,9.5,44.17,0.854
2009092820,7.45,5.67,9.36,52.73,0.738
2009092821,8.06,4.58,9.27,60.42,0.358
2009092822,7.99,3.84,8.86,64.35,0.7
2009092823,7.38,3.09,8.0,67.27,0.926
2009092900,6.54,1.82,6.79,74.45,0.898
2009092901,7.11,4.0,8.16,60.66,0.804
2009092902,6.91,3.74,7.85,61.57,0.843
2009092903,6.31,3.66,7.3,59.86,0.865
2009092904,5.12,3.86,6.41,52.99,0.865
2009092905,3.7,3.7,5.23,45.05,0.871
2009092906,2.61,2.4,3.54,47.41,0.909
2009092907,2.19,-0.45,2.24,101.71,0.81
2009092908,2.16,-3.75,4.33,150.05,0.821
2009092909,2.04,-5.99,6.33,161.18,0.843
2009092910,1.54,-6.18,6.37,166.04,0.898
2009092911,1.03,-5.35,5.45,169.15,0.826
2009092912,1.05,-5.01,5.12,168.18,0.595
2009092913,3.99,-10.33,11.07,158.88,0.793
2009092914,4.31,-10.4,11.26,157.47,0.942
2009092915,4.53,-9.94,10.92,155.49,0.92
2009092916,4.5,-9.33,10.36,154.27,0.909
2009092917,4.3,-8.74,9.74,153.78,0.882
2009092918,4.1,-8.26,9.22,153.61,0.882
2009092919,4.0,-7.97,8.92,153.36,0.893
2009092920,3.97,-7.84,8.79,153.17,0.92
2009092921,3.92,-7.8,8.72,153.34,0.898
2009092922,3.79,-7.78,8.66,154.01,0.882
2009092923,3.64,-7.76,8.57,154.87,0.843
2009093000,3.51,-7.71,8.47,155.48,0.755
2009093001,1.44,-7.6,7.73,169.28,0.777
2009093002,1.73,-7.06,7.27,166.25,0.711
2009093003,2.09,-6.56,6.88,162.3,0.551
2009093004,2.31,-6.17,6.59,159.43,0.457
2009093005,2.36,-5.83,6.29,157.92,0.364
2009093006,2.26,-5.43,5.88,157.4,0.325
2009093007,2.03,-4.9,5.3,157.48,0.231
2009093008,1.76,-4.34,4.68,157.94,0.248
2009093009,1.53,-3.88,4.17,158.5,0.259
2009093010,1.41,-3.64,3.91,158.81,0.309
2009093011,1.41,-3.68,3.94,159.09,0.27
2009093012,1.49,-4.02,4.29,159.72,0.22
2009093013,2.44,-4.64,5.24,152.26,0.193
2009093014,2.96,-5.34,6.1,150.99,0.193
2009093015,3.54,-5.8,6.79,148.63,0.193
2009093016,4.09,-5.79,7.09,144.79,0.198
2009093017,4.56,-5.55,7.18,140.62,0.209
2009093018,4.88,-5.42,7.3,138.0,0.231
2009093019,5.0,-5.63,7.53,138.37,0.314
2009093020,4.84,-5.89,7.63,140.61,0.358
2009093021,4.31,-5.81,7.23,143.45,0.27
2009093022,3.37,-5.12,6.13,146.63,0.231
2009093023,2.24,-4.18,4.74,151.86,0.127
2009100100,1.14,-3.47,3.66,161.88,0.083
2009100101,-0.17,-3.02,3.02,183.31,0.127
2009100102,-0.77,-3.04,3.14,194.31,0.132
2009100103,-1.05,-3.03,3.21,199.12,0.044
2009100104,-1.0,-2.74,2.92,200.01,0.011
2009100105,-0.67,-2.32,2.42,196.15,0.072
2009100106,-0.14,-2.02,2.02,183.89,0.055
2009100107,0.52,-2.01,2.08,165.51,0.011
2009100108,1.13,-2.21,2.48,152.95,0
2009100109,1.5,-2.46,2.88,148.6,0
2009100110,1.52,-2.63,3.04,150.01,0
2009100111,1.4,-2.8,3.13,153.52,0
2009100112,1.42,-3.07,3.39,155.24,0
2009100113,1.71,-2.69,3.19,147.63,0
2009100114,2.26,-2.95,3.72,142.52,0
2009100115,2.75,-3.18,4.21,139.08,0.055
2009100116,3.02,-3.32,4.49,137.71,0.121
2009100117,3.05,-3.36,4.54,137.8,0.231
2009100118,2.87,-3.3,4.37,139.0,0.176
2009100119,2.51,-3.14,4.02,141.35,0.116
2009100120,2.02,-2.91,3.54,145.29,0.083
2009100121,1.43,-2.66,3.02,151.69,0.011
2009100122,0.8,-2.41,2.54,161.6,0
2009100123,0.15,-2.12,2.13,176.01,0
2009100200,-0.51,-1.72,1.8,196.57,0
2009100201,-0.71,-0.97,1.21,216.3,0
2009100202,-1.28,-0.52,1.38,247.74,0
2009100203,-1.64,-0.08,1.64,267.14,0
2009100204,-1.78,0.33,1.81,280.41,0
2009100205,-1.79,0.65,1.9,289.92,0
2009100206,-1.82,0.82,2.0,294.35,0
2009100207,-1.97,0.82,2.14,292.57,0.011
2009100208,-2.23,0.72,2.34,287.91,0.072
2009100209,-2.53,0.63,2.6,284.07,0.16
2009100210,-2.83,0.65,2.91,282.96,0.165
2009100211,-3.23,0.81,3.33,284.06,0.264
2009100212,-3.84,1.12,4.0,286.3,0.369
2009100213,-4.39,2.08,4.85,295.35,0.474
2009100214,-5.45,2.88,6.17,297.82,0.364
2009100215,-6.4,3.56,7.32,299.07,0.259
2009100216,-7.0,3.92,8.03,299.25,0.287
2009100217,-7.31,3.96,8.31,298.48,0.452
2009100218,-7.43,3.72,8.31,296.58,0.65
2009100219,-7.45,3.26,8.13,293.61,0.689
2009100220,-7.4,2.84,7.92,291.01,0.672
2009100221,-7.25,2.76,7.76,290.86,0.634
2009100222,-6.97,3.22,7.68,294.78,0.435
2009100223,-6.29,3.97,7.44,302.22,0.419
2009100300,-4.9,4.65,6.76,313.52,0.303
2009100301,-3.29,4.69,5.73,324.94,0.292
2009100302,0.55,5.07,5.1,6.2,0.314
2009100303,3.28,5.11,6.07,32.69,0.193
2009100304,3.67,4.84,6.07,37.21,0.336
2009100305,2.43,4.44,5.06,28.73,0.369
2009100306,0.74,4.13,4.2,10.19,0.171
2009100307,-0.44,4.08,4.11,353.79,0.231
2009100308,-1.11,4.17,4.32,345.05,0.342
2009100309,-1.49,4.23,4.49,340.66,0.325
2009100310,-1.73,4.15,4.49,337.31,0.375
2009100311,-1.86,4.05,4.46,335.32,0.358
2009100312,-1.82,4.14,4.52,336.22,0.375
2009100313,-1.71,4.55,4.86,339.39,0.43
2009100314,-1.43,5.15,5.34,344.5,0.27
2009100315,-0.87,5.56,5.63,351.13,0.193
2009100316,-0.13,5.62,5.62,358.69,0.242
2009100317,0.56,5.43,5.46,5.86,0.028
2009100318,0.92,5.17,5.25,10.09,0.187
2009100319,0.79,4.95,5.01,9.03,0.039
2009100320,0.38,4.71,4.73,4.59,0.11
2009100321,0.02,4.36,4.36,0.2,0.248
2009100322,-0.07,3.83,3.83,359.01,0.314
2009100323,0.05,3.28,3.28,0.86,0.105
2009100400,0.2,2.94,2.95,3.8,0.116
2009100401,0.52,2.52,2.57,11.62,0.193
2009100402,0.68,2.64,2.72,14.42,0.16
2009100403,1.01,2.79,2.96,19.87,0.132
2009100404,1.43,2.82,3.16,26.94,0.204
2009100405,1.86,2.75,3.32,33.99,0.187
2009100406,2.18,2.67,3.44,39.29,0.209
2009100407,2.34,2.61,3.5,41.89,0.281
2009100408,2.41,2.58,3.52,43.04,0.264
2009100409,2.49,2.55,3.56,44.34,0.298
2009100410,2.69,2.5,3.67,47.07,0.193
2009100411,3.01,2.37,3.83,51.77,0.149
2009100412,3.47,2.11,4.06,58.67,0.11
2009100413,4.48,1.28,4.66,74.0,0.11
2009100414,4.92,1.1,5.04,77.4,0.132
2009100415,5.36,0.86,5.42,80.87,0.248
2009100416,5.72,0.48,5.74,85.24,0.369
2009100417,5.96,0.1,5.96,88.99,0.325
2009100418,5.99,-0.03,5.99,90.32,0.38
2009100419,5.8,0.21,5.81,87.96,0.43
2009100420,5.45,0.65,5.49,83.22,0.38
2009100421,5.03,1.04,5.13,78.35,0.226
2009100422,4.61,1.17,4.76,75.79,0.11
2009100423,4.3,1.04,4.42,76.42,0.121
2009100500,4.15,0.69,4.21,80.55,0.237
2009100501,4.79,0.25,4.8,87.05,0.264
2009100502,5.22,-0.21,5.23,92.29,0.298
2009100503,5.67,-0.49,5.69,94.99,0.65
2009100504,5.96,-0.61,5.99,95.86,0.65
2009100505,6.12,-0.67,6.16,96.27,0.601
2009100506,6.25,-0.82,6.31,97.46,0.523
2009100507,6.39,-1.13,6.49,100.07,0.518
2009100508,6.48,-1.49,6.65,102.92,0.441
2009100509,6.44,-1.69,6.66,104.67,0.331
2009100510,6.24,-1.62,6.45,104.53,0.38
2009100511,6.08,-1.47,6.26,103.55,0.408
2009100512,6.25,-1.5,6.42,103.47,0.402
2009100513,6.3,-1.61,6.5,104.32,0.501
2009100514,6.86,-1.85,7.1,105.1,0.518
2009100515,7.4,-2.13,7.7,106.02,0.628
2009100516,7.75,-2.39,8.11,107.12,0.683
2009100517,7.89,-2.61,8.31,108.28,0.667
2009100518,7.87,-2.76,8.34,109.34,0.617
2009100519,7.7,-2.84,8.21,110.27,0.601
2009100520,7.26,-2.85,7.8,111.48,0.518
2009100521,6.41,-2.81,7.0,113.71,0.441
2009100522,5.11,-2.74,5.8,118.2,0.303
2009100523,3.72,-2.65,4.57,125.53,0.094
2009100600,2.68,-2.58,3.72,133.89,0.044
2009100601,2.18,-2.4,3.25,137.74,0.028
2009100602,2.19,-2.57,3.38,139.51,0.022
2009100603,2.33,-2.65,3.53,138.62,0.028
2009100604,2.36,-2.55,3.48,137.26,0.055
2009100605,2.31,-2.36,3.3,135.6,0.017
2009100606,2.28,-2.17,3.14,133.54,0.011
2009100607,2.33,-2.05,3.11,131.33,0
2009100608,2.34,-1.92,3.03,129.28,0
2009100609,2.13,-1.61,2.67,127.1,0
2009100610,1.61,-1.05,1.92,123.1,0
2009100611,1.0,-0.33,1.06,108.09,0
2009100612,0.64,0.39,0.75,58.68,0
2009100613,-0.01,0.91,0.91,359.56,0
2009100614,0.06,1.66,1.66,1.95,0
2009100615,0.43,2.0,2.04,12.16,0.039
2009100616,1.06,1.74,2.04,31.32,0.061
2009100617,1.56,1.15,1.94,53.61,0.138
2009100618,1.46,0.58,1.57,68.56,0.066
2009100619,0.47,0.3,0.56,56.89,0.061
2009100620,-1.04,0.38,1.11,289.79,0.143
2009100621,-2.51,0.76,2.63,286.79,0.242
2009100622,-3.53,1.44,3.81,292.19,0.512
2009100623,-4.21,2.46,4.87,300.25,0.59
2009100700,-4.84,3.87,6.2,308.61,0.727
2009100701,-4.45,2.86,5.29,302.74,0.909
2009100702,-5.06,3.19,5.98,302.24,0.97
2009100703,-5.41,3.96,6.7,306.22,0.81
2009100704,-5.3,5.22,7.43,314.58,0.804
2009100705,-4.32,6.5,7.8,326.36,0.843
2009100706,-2.05,7.21,7.49,344.15,0.843
2009100707,1.66,6.97,7.16,13.4,0.898
2009100708,5.62,6.26,8.41,41.9,0.937
2009100709,8.33,5.79,10.14,55.19,0.937
2009100710,8.76,5.92,10.57,55.93,0.942
2009100711,7.77,5.73,9.65,53.59,0.915
2009100712,6.7,3.95,7.78,59.44,0.865
2009100713,6.63,-7.3,9.86,137.75,0.909
2009100714,6.19,-8.44,10.47,143.75,0.926
2009100715,5.91,-8.91,10.69,146.44,0.953
2009100716,6.04,-8.95,10.8,145.98,0.964
2009100717,6.44,-8.69,10.81,143.45,0.959
2009100718,6.86,-8.2,10.69,140.09,0.948
2009100719,7.07,-7.54,10.33,136.85,0.953
2009100720,6.92,-6.7,9.63,134.07,0.937
2009100721,6.29,-5.64,8.44,131.89,0.882
2009100722,5.13,-4.37,6.74,130.38,0.755
2009100723,3.85,-3.09,4.94,128.76,0.617
2009100800,2.94,-2.08,3.6,125.37,0.402
2009100801,3.45,-1.87,3.93,118.39,0.171
2009100802,3.46,-1.52,3.78,113.8,0.16
2009100803,3.55,-1.4,3.82,111.5,0.165
2009100804,3.54,-1.35,3.79,110.93,0.088
2009100805,3.44,-1.21,3.65,109.41,0.033
2009100806,3.32,-0.78,3.41,103.29,0.022
2009100807,3.21,0.04,3.21,89.35,0.149
2009100808,3.04,1.02,3.21,71.49,0.044
2009100809,2.72,1.85,3.28,55.77,0.044
2009100810,2.19,2.32,3.19,43.37,0.154
2009100811,1.67,2.63,3.11,32.34,0.369
2009100812,1.42,3.1,3.41,24.52,0.523
2009100813,2.2,4.24,4.77,27.42,0.628
2009100814,3.13,5.17,6.04,31.15,0.479
2009100815,4.07,5.87,7.14,34.75,0.446
2009100816,4.73,6.09,7.71,37.8,0.446
2009100817,5.06,5.94,7.8,40.38,0.463
2009100818,5.07,5.59,7.55,42.23,0.567
2009100819,4.81,5.17,7.06,42.93,0.788
