dateTime,u,v,ws,wd,wp
2009100804,3.91,-0.8,3.99,101.5,0.227
2009100805,3.36,-0.86,3.47,104.42,0.119
2009100806,2.89,-0.57,2.94,101.07,0.059
2009100807,2.8,0.21,2.81,85.67,0.03
2009100808,2.89,1.17,3.12,67.88,0.099
2009100809,2.84,1.92,3.43,55.91,0.198
2009100810,2.45,2.19,3.29,48.19,0.257
2009100811,1.94,2.23,2.95,41.03,0.277
2009100812,1.62,2.4,2.89,34.13,0.257
2009100813,2.82,3.05,4.15,42.8,0.306
2009100814,3.53,3.72,5.13,43.49,0.326
2009100815,4.17,4.28,5.98,44.3,0.326
2009100816,4.54,4.52,6.41,45.12,0.287
2009100817,4.61,4.54,6.47,45.42,0.395
2009100818,4.4,4.5,6.29,44.37,0.464
2009100819,3.97,4.52,6.02,41.33,0.494
2009100820,3.53,4.61,5.8,37.44,0.563
2009100821,3.3,4.73,5.77,34.85,0.662
2009100822,3.42,4.86,5.94,35.18,0.711
2009100823,3.71,4.9,6.15,37.08,0.721
2009100900,3.84,4.77,6.13,38.83,0.613
2009100901,2.43,3.38,4.16,35.67,0.128
2009100902,1.99,2.93,3.54,34.22,0.346
2009100903,1.54,2.51,2.94,31.49,0.425
2009100904,1.0,2.11,2.33,25.47,0.415
2009100905,0.43,1.71,1.77,14.15,0.128
2009100906,-0.12,1.31,1.31,354.68,0.128
2009100907,-0.61,0.88,1.07,325.43,0.03
2009100908,-1.02,0.5,1.14,296.12,0
2009100909,-1.36,0.23,1.38,279.48,0.01
2009100910,-1.64,0.11,1.64,273.68,0
2009100911,-1.96,0.07,1.96,272.07,0
2009100912,-2.44,0.03,2.45,270.67,0
2009100913,-1.87,-2.5,3.12,216.79,0
2009100914,-2.04,-3.22,3.82,212.37,0.01
2009100915,-2.17,-3.77,4.35,209.87,0.02
2009100916,-2.14,-3.9,4.44,208.72,0.059
2009100917,-1.99,-3.73,4.23,208.01,0.059
2009100918,-1.78,-3.5,3.93,206.97,0.03
2009100919,-1.56,-3.39,3.73,204.79,0.04
2009100920,-1.31,-3.48,3.71,200.6,0.04
2009100921,-0.97,-3.84,3.96,194.15,0.01
2009100922,-0.53,-4.49,4.52,186.72,0
2009100923,-0.09,-5.32,5.33,180.99,0.01
2009101000,0.21,-6.2,6.21,178.03,0.059
2009101001,-0.68,-8.04,8.07,184.81,0.375
2009101002,-0.44,-8.29,8.3,183.06,0.761
2009101003,-0.26,-8.17,8.17,181.84,0.593
2009101004,-0.18,-7.72,7.72,181.33,0.593
2009101005,-0.02,-7.05,7.05,180.19,0.395
2009101006,0.43,-6.27,6.29,176.09,0.316
2009101007,1.29,-5.5,5.65,166.8,0.326
2009101008,2.22,-4.74,5.23,154.86,0.366
2009101009,2.78,-3.97,4.85,144.98,0.198
2009101010,2.68,-3.21,4.18,140.18,0.168
2009101011,2.27,-2.6,3.45,138.84,0.128
2009101012,2.08,-2.29,3.1,137.75,0.168
2009101013,2.48,-2.35,3.42,133.5,0.128
2009101014,2.86,-2.43,3.76,130.39,0.049
2009101015,3.22,-2.17,3.88,123.95,0.049
2009101016,3.41,-1.27,3.64,110.43,0.03
2009101017,3.59,-0.08,3.59,91.26,0.02
2009101018,3.97,0.92,4.08,77.01,0.128
2009101019,4.7,1.35,4.89,74.01,0.198
2009101020,5.46,1.35,5.62,76.13,0.247
2009101021,5.85,1.18,5.97,78.56,0.217
2009101022,5.61,1.05,5.71,79.42,0.138
2009101023,5.04,0.85,5.11,80.45,0.287
2009101100,4.6,0.43,4.62,84.68,0.296
2009101101,4.86,-0.2,4.87,92.4,0.306
2009101102,4.94,-0.93,5.03,100.7,0.257
2009101103,5.04,-1.67,5.31,108.28,0.267
2009101104,4.97,-2.28,5.47,114.69,0.543
2009101105,4.73,-2.74,5.47,120.06,0.445
2009101106,4.4,-3.0,5.33,124.25,0.405
2009101107,4.03,-3.03,5.04,126.94,0.405
2009101108,3.64,-2.85,4.62,128.06,0.336
2009101109,3.24,-2.47,4.08,127.31,0.158
2009101110,2.87,-1.94,3.47,124.06,0.119
2009101111,2.68,-1.45,3.04,118.49,0.069
2009101112,2.82,-1.22,3.08,113.42,0.069
2009101113,3.27,-1.7,3.69,117.53,0.03
2009101114,3.97,-1.96,4.43,116.26,0.03
2009101115,4.53,-2.07,4.98,114.51,0.099
2009101116,4.76,-1.87,5.12,111.4,0.198
2009101117,4.72,-1.48,4.95,107.38,0.188
2009101118,4.53,-1.08,4.66,103.46,0.178
2009101119,4.29,-0.85,4.37,101.26,0.119
2009101120,3.97,-0.86,4.06,102.21,0.069
2009101121,3.51,-1.15,3.69,108.15,0.04
2009101122,2.85,-1.72,3.33,121.04,0.03
2009101123,2.01,-2.31,3.06,139.03,0.02
2009101200,0.99,-2.63,2.81,159.42,0.079
2009101201,1.19,-2.01,2.34,149.36,0.079
2009101202,0.13,-2.17,2.17,176.6,0.099
2009101203,-0.77,-2.19,2.32,199.33,0.158
2009101204,-1.33,-2.03,2.43,213.2,0.148
2009101205,-1.63,-1.78,2.41,222.44,0.158
2009101206,-1.78,-1.54,2.36,229.16,0.148
2009101207,-1.91,-1.41,2.37,233.69,0.168
2009101208,-2.03,-1.3,2.41,237.32,0.217
2009101209,-2.13,-1.13,2.41,242.11,0.158
2009101210,-2.22,-0.8,2.36,250.29,0.119
2009101211,-2.31,-0.27,2.32,263.37,0.138
2009101212,-2.41,0.48,2.45,281.19,0.247
2009101213,-2.43,1.19,2.7,296.19,0.445
2009101214,-2.58,1.8,3.14,304.87,0.445
2009101215,-2.51,2.15,3.31,310.52,0.326
2009101216,-2.13,2.08,2.98,314.35,0.227
2009101217,-1.68,1.69,2.38,315.26,0.336
2009101218,-1.51,1.16,1.91,307.39,0.217
2009101219,-1.87,0.63,1.97,288.64,0.079
2009101220,-2.44,0.18,2.45,274.31,0
2009101221,-2.84,-0.12,2.84,267.59,0
2009101222,-2.74,-0.25,2.75,264.72,0
2009101223,-2.25,-0.3,2.27,262.52,0.03
2009101300,-1.61,-0.36,1.65,257.48,0.04
2009101301,-0.91,0.85,1.25,312.75,0.04
2009101302,-0.04,0.98,0.98,357.42,0.03
2009101303,0.83,1.0,1.3,39.74,0.02
2009101304,1.65,0.77,1.82,65.06,0
2009101305,2.31,0.21,2.32,84.92,0
2009101306,2.68,-0.76,2.78,105.83,0
2009101307,2.69,-2.1,3.41,128.07,0.02
2009101308,2.5,-3.45,4.27,144.1,0.099
2009101309,2.34,-4.34,4.93,151.7,0.119
2009101310,2.36,-4.47,5.06,152.15,0.089
2009101311,2.52,-4.23,4.92,149.15,0.069
2009101312,2.72,-4.16,4.97,146.87,0.138
2009101313,3.1,-5.11,5.98,148.8,0.277
2009101314,3.07,-5.68,6.46,151.57,0.484
2009101315,3.04,-5.97,6.7,153.04,0.702
2009101316,2.89,-5.98,6.65,154.19,0.613
2009101317,2.64,-5.86,6.43,155.77,0.504
2009101318,2.29,-5.79,6.23,158.44,0.435
2009101319,1.85,-5.87,6.16,162.5,0.455
2009101320,1.33,-5.91,6.06,167.32,0.425
2009101321,0.72,-5.65,5.69,172.72,0.375
2009101322,0.04,-4.91,4.91,179.54,0.237
2009101323,-0.63,-3.93,3.98,189.15,0.198
2009101400,-1.19,-3.06,3.28,201.33,0.188
2009101401,-1.42,-2.4,2.79,210.7,0.168
2009101402,-2.0,-2.42,3.14,219.55,0.168
2009101403,-2.4,-2.48,3.45,224.06,0.158
2009101404,-2.53,-2.34,3.45,227.3,0.099
2009101405,-2.53,-2.1,3.28,230.28,0.059
2009101406,-2.54,-1.93,3.2,232.76,0.069
2009101407,-2.7,-1.96,3.34,233.97,0.109
2009101408,-2.88,-2.09,3.55,234.03,0.119
2009101409,-2.89,-2.14,3.6,233.45,0.326
2009101410,-2.64,-2.03,3.33,232.45,0.464
2009101411,-2.31,-1.86,2.96,231.06,0.326
2009101412,-2.16,-1.83,2.83,229.72,0.267
2009101413,-3.63,-2.28,4.29,237.86,0.326
2009101414,-3.97,-2.47,4.67,238.1,0.306
2009101415,-4.28,-2.38,4.9,240.93,0.306
2009101416,-4.62,-1.89,4.99,247.8,0.306
2009101417,-4.92,-1.27,5.08,255.55,0.198
2009101418,-5.12,-0.91,5.2,259.88,0.237
2009101419,-5.14,-1.09,5.25,258.0,0.227
2009101420,-5.03,-1.64,5.29,251.99,0.178
2009101421,-4.87,-2.26,5.37,245.07,0.198
2009101422,-4.72,-2.74,5.46,239.81,0.227
2009101423,-4.58,-3.03,5.49,236.47,0.188
2009101500,-4.46,-3.14,5.45,234.85,0.208
2009101501,-3.28,-1.44,3.58,246.31,0.277
2009101502,-3.44,-1.59,3.79,245.25,0.326
2009101503,-3.73,-1.82,4.15,243.96,0.296
2009101504,-4.04,-2.12,4.57,242.3,0.435
2009101505,-4.36,-2.44,5.0,240.73,0.613
2009101506,-4.66,-2.73,5.4,239.66,0.741
2009101507,-4.94,-2.94,5.75,239.24,0.642
2009101508,-5.16,-3.1,6.02,239.05,0.534
2009101509,-5.29,-3.23,6.2,238.64,0.583
2009101510,-5.32,-3.35,6.29,237.8,0.603
2009101511,-5.38,-3.49,6.41,237.02,0.573
2009101512,-5.61,-3.65,6.69,236.98,0.553
2009101513,-4.96,-4.37,6.61,228.65,0.623
2009101514,-5.29,-4.19,6.75,231.57,0.721
2009101515,-5.88,-3.92,7.06,236.3,0.672
2009101516,-6.72,-3.61,7.63,241.76,0.662
2009101517,-7.54,-3.35,8.26,246.03,0.83
2009101518,-7.99,-3.24,8.62,247.9,0.87
2009101519,-7.84,-3.34,8.52,246.89,0.879
2009101520,-7.33,-3.59,8.16,243.9,0.82
2009101521,-6.84,-3.89,7.87,240.35,0.751
2009101522,-6.65,-4.17,7.85,237.89,0.909
2009101523,-6.67,-4.39,7.99,236.67,0.949
2009101600,-6.74,-4.52,8.12,236.19,0.949
2009101601,-6.49,-4.52,7.91,235.17,0.958
2009101602,-6.49,-4.46,7.88,235.54,0.968
2009101603,-6.4,-4.36,7.74,235.75,0.909
2009101604,-6.23,-4.22,7.52,235.88,0.8
2009101605,-6.01,-4.11,7.28,235.63,0.731
2009101606,-5.8,-4.12,7.12,234.61,0.731
2009101607,-5.61,-4.3,7.07,232.53,0.751
2009101608,-5.4,-4.58,7.08,229.72,0.751
2009101609,-5.1,-4.85,7.04,226.47,0.692
2009101610,-4.69,-5.02,6.87,223.0,0.721
2009101611,-4.27,-5.13,6.67,219.76,0.741
2009101612,-4.0,-5.2,6.56,217.61,0.543
2009101613,-3.43,-6.31,7.18,208.51,0.474
2009101614,-3.37,-6.41,7.24,207.74,0.346
2009101615,-3.34,-6.39,7.21,207.56,0.296
2009101616,-3.24,-6.18,6.98,207.67,0.277
2009101617,-3.07,-5.92,6.67,207.42,0.356
2009101618,-2.83,-5.8,6.45,206.01,0.375
2009101619,-2.52,-5.92,6.44,203.1,0.208
2009101620,-2.21,-6.07,6.46,200.03,0.247
2009101621,-1.95,-5.94,6.25,198.2,0.178
2009101622,-1.79,-5.33,5.62,198.59,0.227
2009101623,-1.73,-4.44,4.77,201.29,0.326
2009101700,-1.75,-3.6,4.0,205.98,0.306
2009101701,-0.9,-3.62,3.73,193.91,0.296
2009101702,-1.4,-3.19,3.48,203.67,0.257
2009101703,-1.79,-2.92,3.42,211.59,0.188
2009101704,-1.85,-2.88,3.42,212.7,0.267
2009101705,-1.66,-3.04,3.46,208.71,0.296
2009101706,-1.41,-3.31,3.6,203.13,0.247
2009101707,-1.24,-3.62,3.83,198.93,0.306
2009101708,-1.13,-3.88,4.04,196.21,0.326
2009101709,-1.01,-4.0,4.12,194.24,0.375
2009101710,-0.88,-3.93,4.02,192.63,0.395
2009101711,-0.86,-3.84,3.94,192.62,0.375
2009101712,-1.13,-3.97,4.13,195.89,0.405
2009101713,-1.73,-3.52,3.92,206.23,0.366
2009101714,-2.29,-4.02,4.63,209.73,0.198
2009101715,-2.58,-4.43,5.12,210.22,0.069
2009101716,-2.37,-4.58,5.16,207.39,0.099
2009101717,-1.87,-4.62,4.98,201.99,0.168
2009101718,-1.34,-4.75,4.94,195.73,0.168
2009101719,-1.01,-5.1,5.2,191.24,0.168
2009101720,-0.87,-5.48,5.55,189.05,0.277
2009101721,-0.84,-5.62,5.68,188.45,0.326
2009101722,-0.83,-5.34,5.41,188.83,0.366
2009101723,-0.83,-4.82,4.89,189.75,0.287
2009101800,-0.81,-4.32,4.4,190.58,0.198
2009101801,-0.12,-4.07,4.07,181.66,0.277
2009101802,-0.33,-4.01,4.03,184.64,0.227
2009101803,-0.53,-3.97,4.0,187.64,0.247
2009101804,-0.65,-3.86,3.91,189.56,0.336
2009101805,-0.69,-3.69,3.76,190.51,0.415
2009101806,-0.67,-3.5,3.56,190.83,0.435
2009101807,-0.62,-3.3,3.36,190.67,0.306
2009101808,-0.51,-3.12,3.16,189.33,0.217
2009101809,-0.3,-2.95,2.96,185.76,0.267
2009101810,0.02,-2.81,2.81,179.55,0.296
2009101811,0.28,-2.78,2.8,174.29,0.217
2009101812,0.26,-2.93,2.94,174.94,0.148
2009101813,0.43,-3.0,3.03,171.85,0.099
2009101814,0.41,-3.13,3.16,172.49,0.089
2009101815,0.5,-2.97,3.01,170.39,0.03
2009101816,0.72,-2.35,2.46,162.94,0
2009101817,1.05,-1.54,1.86,145.78,0.01
2009101818,1.44,-0.89,1.69,121.87,0.02
2009101819,1.85,-0.66,1.96,109.74,0.03
2009101820,2.16,-0.58,2.24,104.89,0.059
2009101821,2.26,-0.24,2.27,95.97,0.059
2009101822,2.05,0.61,2.14,73.35,0.069
2009101823,1.64,1.68,2.35,44.27,0.069
2009101900,1.17,2.54,2.8,24.71,0.04
2009101901,0.94,2.73,2.89,18.98,0.059
2009101902,0.61,2.79,2.85,12.41,0.089
2009101903,0.5,2.78,2.83,10.17,0.158
2009101904,0.68,2.88,2.96,13.2,0.247
2009101905,1.07,3.02,3.21,19.52,0.296
2009101906,1.58,3.11,3.49,26.96,0.247
2009101907,2.09,3.05,3.7,34.43,0.257
2009101908,2.49,2.91,3.83,40.55,0.306
2009101909,2.67,2.78,3.85,43.8,0.346
2009101910,2.57,2.75,3.76,43.03,0.405
2009101911,2.4,2.91,3.78,39.56,0.346
2009101912,2.46,3.36,4.16,36.18,0.375
2009101913,2.99,4.7,5.57,32.49,0.455
2009101914,3.58,5.5,6.56,33.04,0.672
2009101915,4.12,6.21,7.45,33.58,0.751
2009101916,4.52,6.65,8.04,34.19,0.85
2009101917,4.77,6.83,8.33,34.91,0.889
2009101918,4.9,6.8,8.38,35.77,0.929
2009101919,4.94,6.61,8.25,36.73,0.909
2009101920,4.86,6.36,8.0,37.39,0.919
2009101921,4.64,6.12,7.67,37.17,0.919
2009101922,4.27,5.94,7.32,35.69,0.899
2009101923,3.91,5.8,6.99,34.0,0.968
2009102000,3.74,5.59,6.73,33.8,0.978
2009102001,4.45,5.25,6.88,40.29,0.968
2009102002,4.91,4.87,6.91,45.2,0.87
2009102003,5.23,4.48,6.89,49.45,0.702
2009102004,5.32,4.07,6.69,52.57,0.741
2009102005,5.21,3.71,6.39,54.55,0.751
2009102006,5.01,3.48,6.1,55.28,0.741
2009102007,4.82,3.42,5.91,54.66,0.83
2009102008,4.63,3.43,5.77,53.47,0.81
2009102009,4.46,3.39,5.61,52.76,0.751
2009102010,4.31,3.21,5.37,53.29,0.603
2009102011,4.16,2.98,5.12,54.37,0.524
2009102012,4.02,2.84,4.92,54.74,0.514
2009102013,3.77,3.54,5.17,46.76,0.356
2009102014,3.84,3.73,5.35,45.82,0.227
2009102015,3.9,3.84,5.47,45.39,0.158
2009102016,3.87,3.83,5.44,45.34,0.128
2009102017,3.75,3.73,5.29,45.13,0.178
2009102018,3.51,3.63,5.06,44.03,0.227
2009102019,3.16,3.58,4.78,41.47,0.208
2009102020,2.75,3.51,4.46,38.11,0.227
2009102021,2.34,3.33,4.07,35.06,0.247
2009102022,1.98,3.0,3.59,33.44,0.316
2009102023,1.7,2.6,3.11,33.22,0.148
2009102100,1.53,2.27,2.74,33.98,0.089
2009102101,1.1,1.34,1.73,39.45,0.02
2009102102,1.1,1.48,1.84,36.46,0
2009102103,1.16,1.65,2.02,34.99,0
2009102104,1.16,1.72,2.08,33.99,0.01
2009102105,1.15,1.74,2.09,33.51,0.02
2009102106,1.23,1.82,2.19,34.06,0.119
2009102107,1.44,2.0,2.46,35.66,0.148
2009102108,1.7,2.24,2.81,37.32,0.178
2009102109,1.93,2.43,3.1,38.46,0.178
2009102110,2.03,2.52,3.23,38.81,0.237
2009102111,2.02,2.61,3.3,37.85,0.158
2009102112,1.97,2.81,3.43,35.01,0.178
2009102113,2.2,2.58,3.39,40.46,0.148
2009102114,1.85,2.91,3.45,32.44,0.168
2009102115,1.64,3.32,3.7,26.31,0.158
2009102116,1.64,3.75,4.09,23.59,0.119
2009102117,1.75,4.16,4.51,22.86,0.188
2009102118,1.85,4.48,4.84,22.45,0.208
2009102119,1.83,4.65,5.0,21.45,0.356
2009102120,1.73,4.66,4.97,20.37,0.227
2009102121,1.63,4.46,4.75,20.03,0.267
2009102122,1.59,4.09,4.39,21.27,0.543
2009102123,1.67,3.72,4.08,24.19,0.702
2009102200,1.91,3.58,4.06,28.03,0.81
2009102201,2.7,4.56,5.3,30.61,0.958
2009102202,3.39,5.05,6.08,33.9,0.939
2009102203,4.09,5.47,6.83,36.77,0.87
2009102204,4.62,5.64,7.29,39.32,0.86
2009102205,4.97,5.59,7.48,41.67,0.909
2009102206,5.19,5.42,7.51,43.75,0.87
2009102207,5.31,5.24,7.46,45.4,0.721
2009102208,5.37,5.08,7.39,46.57,0.771
2009102209,5.39,4.99,7.34,47.23,0.692
2009102210,5.41,4.97,7.35,47.43,0.711
2009102211,5.49,5.0,7.43,47.68,0.692
2009102212,5.69,5.02,7.59,48.61,0.662
2009102213,5.02,4.75,6.91,46.57,0.504
2009102214,5.64,4.83,7.42,49.44,0.395
2009102215,6.62,4.46,7.98,56.05,0.326
2009102216,7.86,3.4,8.57,66.59,0.316
2009102217,8.65,1.75,8.83,78.58,0.208
2009102218,8.13,-0.35,8.14,92.47,0.119
2009102219,5.8,-2.68,6.39,114.8,0.148
2009102220,2.61,-4.8,5.47,151.46,0.652
2009102221,-0.1,-6.23,6.23,180.93,0.474
2009102222,-1.36,-6.65,6.79,191.6,0.534
2009102223,-1.59,-6.39,6.59,193.98,0.158
2009102300,-1.54,-5.98,6.18,194.47,0.326
2009102301,-2.33,-5.19,5.69,204.2,0.514
2009102302,-2.86,-4.82,5.61,210.71,0.435
2009102303,-3.58,-4.25,5.55,220.09,0.227
2009102304,-4.33,-3.36,5.48,232.21,0.148
2009102305,-5.1,-2.36,5.62,245.2,0.306
2009102306,-5.88,-1.52,6.07,255.49,0.395
2009102307,-6.63,-1.04,6.71,261.05,0.919
2009102308,-7.25,-0.75,7.28,264.08,0.939
2009102309,-7.59,-0.38,7.6,267.13,0.949
2009102310,-7.58,0.25,7.59,271.85,0.949
2009102311,-7.41,0.94,7.47,277.27,0.949
2009102312,-7.31,1.45,7.45,281.23,0.958
2009102313,-9.69,0.68,9.71,274.01,0.978
2009102314,-9.97,0.71,9.99,274.1,0.978
2009102315,-10.12,0.81,10.15,274.57,0.978
2009102316,-10.12,1.12,10.18,276.31,0.978
2009102317,-9.94,1.74,10.09,279.91,0.978
2009102318,-9.58,2.74,9.97,285.96,0.978
2009102319,-9.01,4.14,9.92,294.7,0.978
2009102320,-8.1,5.69,9.9,305.08,0.978
2009102321,-6.72,7.06,9.74,316.42,0.958
2009102322,-4.79,7.98,9.3,329.03,0.899
2009102323,-2.56,8.41,8.79,343.06,0.929
2009102400,-0.37,8.37,8.38,357.49,0.879
2009102401,4.1,8.64,9.56,25.42,0.791
2009102402,4.72,7.65,8.99,31.67,0.939
2009102403,5.33,6.86,8.69,37.87,0.84
2009102404,6.27,6.54,9.06,43.79,0.751
2009102405,7.24,6.61,9.8,47.62,0.721
2009102406,7.8,6.87,10.39,48.62,0.573
2009102407,7.65,7.15,10.47,46.9,0.84
2009102408,7.13,7.39,10.27,43.98,0.682
2009102409,6.75,7.51,10.1,41.93,0.662
2009102410,6.85,7.49,10.15,42.43,0.672
2009102411,7.23,7.4,10.35,44.3,0.84
2009102412,7.52,7.35,10.52,45.66,0.919
2009102413,6.23,6.57,9.06,43.47,0.929
2009102414,6.45,6.51,9.16,44.73,0.909
2009102415,6.7,6.37,9.24,46.45,0.949
2009102416,6.94,6.12,9.25,48.6,0.949
2009102417,7.15,5.74,9.17,51.24,0.85
2009102418,7.33,5.24,9.01,54.46,0.82
2009102419,7.47,4.61,8.78,58.3,0.949
2009102420,7.56,3.96,8.53,62.35,0.958
2009102421,7.58,3.38,8.3,65.96,0.939
2009102422,7.52,2.93,8.07,68.69,0.909
2009102423,7.44,2.53,7.86,71.2,0.771
2009102500,7.38,2.04,7.65,74.56,0.85
2009102501,6.45,0.56,6.48,85.01,0.623
2009102502,6.23,0.06,6.23,89.46,0.603
2009102503,5.98,-0.4,5.99,93.81,0.543
2009102504,5.68,-0.72,5.72,97.21,0.435
2009102505,5.3,-0.88,5.37,99.43,0.267
2009102506,4.82,-0.88,4.89,100.32,0.247
2009102507,4.22,-0.71,4.28,99.58,0.326
2009102508,3.56,-0.41,3.58,96.64,0.415
2009102509,2.93,-0.02,2.93,90.49,0.445
2009102510,2.41,0.43,2.45,79.92,0.326
2009102511,2.06,0.95,2.27,65.13,0.277
2009102512,1.94,1.57,2.49,51.09,0.188
2009102513,2.44,1.93,3.11,51.68,0.158
2009102514,2.52,2.36,3.45,46.87,0.099
2009102515,2.57,2.68,3.71,43.73,0.079
2009102516,2.51,2.74,3.71,42.56,0.128
2009102517,2.33,2.62,3.51,41.62,0.089
2009102518,2.0,2.51,3.21,38.56,0.119
2009102519,1.52,2.52,2.94,31.17,0.148
2009102520,0.95,2.56,2.73,20.31,0.059
2009102521,0.34,2.51,2.54,7.77,0.02
2009102522,-0.24,2.28,2.3,354.1,0.04
2009102523,-0.75,1.98,2.12,339.33,0.059
2009102600,-1.16,1.77,2.12,326.79,0.069
2009102601,-1.68,2.16,2.74,322.15,0.148
2009102602,-1.61,2.62,3.07,328.41,0.178
2009102603,-1.32,3.09,3.36,336.85,0.198
2009102604,-0.86,3.37,3.48,345.72,0.168
2009102605,-0.35,3.45,3.46,354.2,0.128
2009102606,0.06,3.32,3.32,1.08,0.138
2009102607,0.27,3.02,3.03,5.12,0.138
2009102608,0.3,2.69,2.71,6.31,0.099
2009102609,0.2,2.5,2.51,4.62,0.109
2009102610,0.04,2.56,2.56,0.88,0.168
2009102611,-0.14,2.8,2.8,357.2,0.247
2009102612,-0.27,3.12,3.13,354.99,0.227
2009102613,-2.08,2.71,3.42,322.49,0.119
2009102614,-2.54,3.33,4.19,322.71,0.099
2009102615,-2.98,3.77,4.8,321.69,0.059
2009102616,-3.38,3.8,5.08,318.37,0.069
2009102617,-3.72,3.49,5.1,313.19,0.049
2009102618,-4.01,3.01,5.01,306.91,0.059
2009102619,-4.22,2.48,4.89,300.46,0.119
2009102620,-4.33,1.99,4.77,294.64,0.119
2009102621,-4.32,1.59,4.6,290.25,0.128
2009102622,-4.15,1.37,4.38,288.26,0.227
2009102623,-3.85,1.42,4.1,290.29,0.287
2009102700,-3.41,1.86,3.88,298.58,0.336
2009102701,-1.35,1.57,2.07,319.33,0.395
2009102702,-0.87,2.41,2.57,340.08,0.405
2009102703,-0.36,3.3,3.32,353.85,0.692
2009102704,0.22,3.94,3.95,3.19,0.534
2009102705,0.84,4.26,4.34,11.09,0.603
2009102706,1.47,4.25,4.5,19.03,0.583
2009102707,2.07,3.93,4.44,27.78,0.435
2009102708,2.53,3.4,4.24,36.61,0.543
2009102709,2.69,2.8,3.88,43.93,0.395
2009102710,2.5,2.25,3.37,48.08,0.346
2009102711,2.15,1.87,2.85,49.12,0.257
2009102712,1.91,1.75,2.59,47.46,0.208
2009102713,3.54,2.06,4.09,59.8,0.089
2009102714,4.11,1.97,4.56,64.42,0.079
2009102715,4.42,1.46,4.65,71.7,0.04
2009102716,4.22,0.31,4.23,85.76,0.02
2009102717,3.59,-1.0,3.73,105.59,0
2009102718,2.66,-1.84,3.23,124.58,0
2009102719,1.59,-1.75,2.36,137.73,0
2009102720,0.5,-1.1,1.21,155.41,0
2009102721,-0.44,-0.48,0.65,222.52,0
2009102722,-1.14,-0.32,1.19,254.33,0.01
2009102723,-1.66,-0.56,1.75,251.39,0.03
2009102800,-2.09,-1.0,2.32,244.46,0.059
2009102801,-3.06,-1.48,3.4,244.13,0.099
2009102802,-3.58,-1.46,3.87,247.9,0.208
2009102803,-3.96,-1.29,4.16,251.97,0.208
2009102804,-4.07,-1.12,4.22,254.69,0.168
2009102805,-4.03,-0.96,4.14,256.61,0.128
2009102806,-3.98,-0.82,4.07,258.37,0.198
2009102807,-4.06,-0.7,4.12,260.2,0.277
2009102808,-4.21,-0.63,4.26,261.48,0.346
2009102809,-4.34,-0.64,4.38,261.66,0.237
2009102810,-4.37,-0.76,4.44,260.18,0.178
2009102811,-4.31,-1.07,4.44,256.09,0.287
2009102812,-4.17,-1.65,4.49,248.41,0.346
2009102813,-1.62,-3.36,3.73,205.76,0.188
2009102814,-1.0,-3.62,3.76,195.5,0.178
2009102815,-0.73,-3.82,3.89,190.8,0.119
2009102816,-0.98,-3.99,4.11,193.81,0.138
2009102817,-1.47,-4.07,4.33,199.86,0.099
2009102818,-1.79,-3.97,4.36,204.28,0.03
2009102819,-1.66,-3.63,3.99,204.52,0.03
2009102820,-1.26,-3.09,3.33,202.15,0.049
2009102821,-0.91,-2.41,2.57,200.66,0.059
2009102822,-0.84,-1.67,1.87,206.67,0.059
2009102823,-0.95,-1.04,1.41,222.6,0.079
2009102900,-1.06,-0.66,1.25,238.09,0.059
2009102901,-1.37,-1.74,2.22,218.21,0.099
2009102902,-1.47,-1.65,2.21,221.62,0.178
2009102903,-1.54,-1.58,2.21,224.32,0.119
2009102904,-1.62,-1.44,2.17,228.35,0.099
2009102905,-1.72,-1.26,2.13,233.67,0.119
2009102906,-1.85,-1.1,2.15,239.33,0.03
2009102907,-2.01,-0.98,2.24,243.99,0.01
2009102908,-2.1,-0.89,2.28,247.08,0.03
2009102909,-2.01,-0.78,2.16,248.73,0.059
2009102910,-1.7,-0.64,1.82,249.31,0.079
2009102911,-1.41,-0.5,1.5,250.38,0.099
2009102912,-1.46,-0.42,1.52,253.99,0.059
2009102913,-1.58,0.46,1.65,286.38,0.059
2009102914,-2.34,0.69,2.44,286.53,0.069
2009102915,-3.12,1.0,3.28,287.75,0.148
2009102916,-3.76,1.29,3.98,288.98,0.287
2009102917,-4.25,1.52,4.52,289.7,0.267
2009102918,-4.65,1.65,4.93,289.51,0.296
2009102919,-4.98,1.64,5.24,288.28,0.287
2009102920,-5.19,1.57,5.42,286.8,0.593
2009102921,-5.25,1.5,5.46,285.96,0.603
2009102922,-5.1,1.52,5.32,286.62,0.672
2009102923,-4.82,1.75,5.13,289.97,0.553
2009103000,-4.48,2.31,5.04,297.2,0.543
2009103001,-4.08,2.79,4.94,304.42,0.692
2009103002,-3.63,3.99,5.4,317.74,0.81
2009103003,-3.21,4.83,5.8,326.39,0.741
2009103004,-2.83,4.92,5.68,330.06,0.632
2009103005,-2.55,4.53,5.2,330.6,0.415
2009103006,-2.45,4.12,4.79,329.25,0.247
2009103007,-2.55,4.04,4.78,327.76,0.109
2009103008,-2.68,4.34,5.1,328.33,0.128
2009103009,-2.6,4.95,5.59,332.3,0.188
2009103010,-2.15,5.8,6.19,339.61,0.306
2009103011,-1.46,6.73,6.89,347.75,0.375
2009103012,-0.71,7.58,7.61,354.68,0.435
2009103013,-2.28,7.08,7.44,342.14,0.553
2009103014,-1.72,7.56,7.75,347.19,0.652
